rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,first_seen_days,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,pop_score
84,is-this-photo-real,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/is-this-photo-real,single,,,26,58171,,,0.637
85,stock-theme-radar,skillhub-cn,上海劳希科技有限公司,,,,single,输入一个题材名称或一条新闻/事件/截图，自动识别模式并输出结构化结果：给题材出「追踪卡」（定义/驱动/关联标的/来源/动态/建议），给事件出「映射表」（事件→题材→个股，带关联概率、时间维度与证据强度）。全程区分硬逻辑与题材炒作，覆盖 A 股，支持港股/美股题材。所有关键事实标注来源类型，不臆造数据，不构成投资建议。,输入一个题材名称或一条新闻/事件/截图，自动识别模式并输出结构化结果：给题材出「追踪卡」（定义/驱动/关联标的/来源/动态/建议），给事件出「映射表」（事件→题材→个股，带关联概率、时间维度与证据强度）。全程区分硬逻辑与题材炒作，覆盖 A 股，支持港股/美股题材。所有关键事实标注来源类型，不臆造数据，不构成投资建议。,26,,,25172,0.637
86,investigate-without-getting-made,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/investigate-without-getting-made,single,,,26,58090,,,0.636
87,qidianxiaoshuoxiezuo,skillhub-cn,北京达维时代科技有限公司,,,,single,起点长篇爽文创作助手，覆盖立项合规、选题雷达、大纲与卷级规划、设定 Bible 一致性保障、黄金三章与逐章生成、量化质检（含升级版多维度「去 AI 味」检测）、九维审查、数据复盘与断点续写，并支持两种产出模式：辅助脚手架与直出成稿。当用户明确要写起点小说、起点连载、起点平台网文，或按起点付费追订逻辑创作高数据小说时触发；非起点平台（番茄/晋江/公众号/通用写作）不触发，改用通用流程。,起点长篇爽文创作助手，覆盖立项合规、选题雷达、大纲与卷级规划、设定 Bible 一致性保障、黄金三章与逐章生成、量化质检（含升级版多维度「去 AI 味」检测）、九维审查、数据复盘与断点续写，并支持两种产出模式：辅助脚手架与直出成稿。当用户明确要写起点小说、起点连载、起点平台网文，或按起点付费追订逻辑创作高数据小说时触发；非起点平台（番茄/晋江/公众号/通用写作）不触发，改用通用流程。,23,,,24948,0.631
88,software-architecture-diagram-generator-showapi,skillhub-cn,昆明秀派科技有限公司,,,,single,通过输入软件说明书或文本，自动深度解析架构意图，结构化抽取组件与层级，生成Mermaid架构代码，进行专业评审与补全，融合输出完整架构设计文档，并渲染高清架构图。适用于软件工程文档编写、架构评审、技术方案输出等场景。,通过输入软件说明书或文本，自动深度解析架构意图，结构化抽取组件与层级，生成Mermaid架构代码，进行专业评审与补全，融合输出完整架构设计文档，并渲染高清架构图。适用于软件工程文档编写、架构评审、技术方案输出等场景。,17,,,24859,0.63
89,what-leaked-about-you,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/what-leaked-about-you,single,,,26,57675,,,0.629
90,thesis-writing-companion,skillhub-cn,上海劳希科技有限公司,,,,single,论文写作全流程助手。覆盖从选题、开题、文献综述、研究方法、写作、修改润色、查重与 AIGC 检测、答辩到发表的完整论文生命周期；支持多语言（中文 / English / 日本語 / 한국어 / Français / Deutsch / Español / Português / Русский / العربية / Italiano）与 36 个学科，零配置、无需任何 外部密钥或付费接口 即可使,论文写作全流程助手。覆盖从选题、开题、文献综述、研究方法、写作、修改润色、查重与 AIGC 检测、答辩到发表的完整论文生命周期；支持多语言（中文 / English / 日本語 / 한국어 / Français / Deutsch / Español / Português / Русский / العربية / Italiano）与 36 个学科，零配置、无需任何 外部密钥或付费接口 即可使,25,,,24049,0.619
91,zhongguozhuanli-zhuanxiecailiaojiedushenchazhengce,skillhub-cn,北京达维时代科技有限公司,,,,single,交底书撰写、软件著作权材料、专利通俗解读、多Agent并行审查、审查答复RAG、政策动向嗅探，组成完整专利工作链。当用户需要写专利交底书、申请软著、读懂专利、审查专利申请文件、答复审查意见、追踪政策动向时使用。,交底书撰写、软件著作权材料、专利通俗解读、多Agent并行审查、审查答复RAG、政策动向嗅探，组成完整专利工作链。当用户需要写专利交底书、申请软著、读懂专利、审查专利申请文件、答复审查意见、追踪政策动向时使用。,24,,,23965,0.618
92,adaptive-presentation-studio,skillhub-cn,,,,,single,当用户需要把 Word、Excel、CSV、PDF、PPT、Markdown、TXT、JSON 或图片做成演示文稿时使用。默认采用“一次生成、AI内部闭环审校、直接定稿”流程；保留人工框架确认模式作为可选高级模式。默认保持内置蓝白架构视觉身份，并通过智能视觉路由在 PowerPoint 原生精确视觉、蓝白架构视觉与材质解释视觉之间选择；配图必须从用户资料、页面结论、数据证据和业务场景中提取语义。,用户上传资料后，技能会自动执行： 识别 Excel、CSV、Word、PDF、PPT、TXT、Markdown、JSON 和图片。 统计样本量、合计、均值、中位数、最大值、最小值、标准差和缺失率。 分析趋势、分类结构、目标对比、Top/Bottom、相关性和异常值。 自动选择折线图、条形图、饼图、散点图或分布图。 提炼执行摘要、关键发现、数据限制和行动建议。 生成层次清晰的 16:9 PowerP,12,,,23632,0.614
93,find-the-original-image,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/find-the-original-image,single,,,26,56439,,,0.613
94,wechat-writer-pro,skillhub-cn,北京达维时代科技有限公司,,,,single,公众号爆款写作台。覆盖选题、风格选配、结构骨架、正文写作、去AI味、排版、配图与封面、SEO与增长变现的全流程内容生产系统。内置多套写作风格与多类内容模板，支持「投喂素材重组」与「给定命题创作」两种模式，开箱即用，无需任何外部密钥或配置。,公众号爆款写作台。覆盖选题、风格选配、结构骨架、正文写作、去AI味、排版、配图与封面、SEO与增长变现的全流程内容生产系统。内置多套写作风格与多类内容模板，支持「投喂素材重组」与「给定命题创作」两种模式，开箱即用，无需任何外部密钥或配置。,23,,,23176,0.604
95,ai-video-generation,skills.sh,skills-shell,skills-shell/superpowers,,https://www.skills.sh/skills-shell/superpowers/ai-video-generation,single,,,17,53467,,,0.597
96,foshan-university-enrollment-guide,skillhub-cn,,,,,single,佛山大学（佛大 / FOSU / 佛山科学技术学院）新生入学一站式指南。当用户提问涉及「佛山大学入学」「佛大新生」「新生报到」「报到流程」「报到需要带什么」「佛大宿舍」「佛大食堂」「佛大选课」「查课表」「课表查询」「一百网」「教务系统」「校园卡」「校园网」「VPN」「学费」「助学贷款」「绿色通道」「转专业」「军训」「佛山大学怎么去」「仙溪校区」「江湾校区」「河滨校区」「新生攻略」等关键词，或任何佛,佛山大学（佛大 / FOSU / 佛山科学技术学院）新生入学一站式指南。当用户提问涉及「佛山大学入学」「佛大新生」「新生报到」「报到流程」「报到需要带什么」「佛大宿舍」「佛大食堂」「佛大选课」「查课表」「课表查询」「一百网」「教务系统」「校园卡」「校园网」「VPN」「学费」「助学贷款」「绿色通道」「转专业」「军训」「佛山大学怎么去」「仙溪校区」「江湾校区」「河滨校区」「新生攻略」等关键词，或任何佛,10,,,22634,0.597
97,twitter-automation,skills.sh,skills-shell,skills-shell/superpowers,,https://www.skills.sh/skills-shell/superpowers/twitter-automation,single,,,17,53452,,,0.597
98,ai-image-generation,skills.sh,skills-shell,skills-shell/superpowers,,https://www.skills.sh/skills-shell/superpowers/ai-image-generation,single,,,17,53404,,,0.595
99,doc-snapshot,skillhub-cn,,,,,single,"文档版本快照管理，为非技术用户提供目录级版本控制。AI 每完成一轮文档修改（PRD、需求文档、方案等）后自动保存带版本号的快照；支持列出版本历史、秒级回退到任意版本、对比两版差异。当用户提到""存个版本、保存快照、版本号、回到第几版、回退、撤销修改、版本历史""时使用；AI 完成任何一轮文档修改后应主动使用。适用于 macOS 与 Windows，零依赖。",文档版本快照管理，为非技术用户提供目录级版本控制。AI 每完成一轮文档修改（PRD、需求文档、方案等）后自动保存带版本号，可立即切换版本不用等待,8,,,22441,0.593
100,ai-avatar-video,skills.sh,skills-shell,skills-shell/superpowers,,https://www.skills.sh/skills-shell/superpowers/ai-avatar-video,single,,,17,53168,,,0.592
