rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,first_seen_days,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,pop_score
78,lanshan-construction-procurement-radar,skillhub-cn,武汉览山科技有限公司,,,,single,工程建设招采项目雷达。需配置世舶科技 API Key 使用，聚焦拟在建项目、工程前期线索、潜在采购计划、临期项目和即将到期项目，帮助提前发现建设单位、采购单位、项目地区、预算金额、采购内容、附件线索和跟进窗口。覆盖招标公告、中标公告、中标候选人、政府采购、工程建设、企业采购、采购意向、合同公告、变更公告、废标流标等全网招投标信息，支持按地区、行业、项目分类、采购分类、采购单位、中标单位、供应商、标,工程建设招采项目雷达。需配置世舶科技 API Key 使用，聚焦拟在建项目、工程前期线索、潜在采购计划、临期项目和即将到期项目，帮助提前发现建设单位、采购单位、项目地区、预算金额、采购内容、附件线索和跟进窗口。覆盖招标公告、中标公告、中标候选人、政府采购、工程建设、企业采购、采购意向、合同公告、变更公告、废标流标等全网招投标信息，支持按地区、行业、项目分类、采购分类、采购单位、中标单位、供应商、标,8,,,27069,0.675
79,lanshan-gov-procurement-ai-search,skillhub-cn,武汉览山科技有限公司,,,,single,政府采购AI检索分析助手。需配置世舶科技 API Key 使用，面向AI招投标智能搜索、自然语言找标、语义检索、复杂业务描述查标和搜索条件解释，把用户需求改写为时间、关键词、企业、地区、行业、采购单位、中标单位、供应商、标的物、项目金额、发布时间、开标时间等可执行条件。覆盖招标公告、中标公告、中标候选人、政府采购、工程建设、企业采购、采购意向、合同公告、变更公告、废标流标、拟在建项目、临期项目和即,政府采购AI检索分析助手。需配置世舶科技 API Key 使用，面向AI招投标智能搜索、自然语言找标、语义检索、复杂业务描述查标和搜索条件解释，把用户需求改写为时间、关键词、企业、地区、行业、采购单位、中标单位、供应商、标的物、项目金额、发布时间、开标时间等可执行条件。覆盖招标公告、中标公告、中标候选人、政府采购、工程建设、企业采购、采购意向、合同公告、变更公告、废标流标、拟在建项目、临期项目和即,8,,,27022,0.674
80,smart-campus-bid-query-assistant,skillhub-cn,武汉览山科技有限公司,,,,single,智慧校园招标查询与销售线索助手。需配置世舶科技 API Key 使用，面向智慧校园、校园信息化、校园安防、一卡通、教务系统、校园网络、智慧教室、校园大数据、数字校园、平安校园、宿舍管理、门禁考勤、教学平台和教育数字化项目，覆盖招标公告、中标公告、政府采购、工程建设、企业采购、采购意向、合同公告、变更公告、废标流标、拟在建项目、临期项目和即将到期项目。支持AI招投标智能搜索、项目订阅、客户画像、供应,智慧校园招标查询与销售线索助手。需配置世舶科技 API Key 使用，面向智慧校园、校园信息化、校园安防、一卡通、教务系统、校园网络、智慧教室、校园大数据、数字校园、平安校园、宿舍管理、门禁考勤、教学平台和教育数字化项目，覆盖招标公告、中标公告、政府采购、工程建设、企业采购、采购意向、合同公告、变更公告、废标流标、拟在建项目、临期项目和即将到期项目。支持AI招投标智能搜索、项目订阅、客户画像、供应,8,,,26926,0.673
81,lanshan-planned-project-opportunity,skillhub-cn,武汉览山科技有限公司,,,,single,拟在建项目商机预判助手。需配置世舶科技 API Key 使用，面向销售获客、CRM客户商机、采购线索挖掘、区域商机筛选和项目型销售拓展，从招标公告、采购意向、中标公告、候选人公示、合同公告、政府采购、工程建设、企业采购、变更公告、废标流标、拟在建项目、临期项目和即将到期项目中识别近期有采购需求的单位。支持按地区、行业、项目分类、采购分类、采购单位、中标单位、供应商、企业名称、标的物、项目金额、发布,拟在建项目商机预判助手。需配置世舶科技 API Key 使用，面向销售获客、CRM客户商机、采购线索挖掘、区域商机筛选和项目型销售拓展，从招标公告、采购意向、中标公告、候选人公示、合同公告、政府采购、工程建设、企业采购、变更公告、废标流标、拟在建项目、临期项目和即将到期项目中识别近期有采购需求的单位。支持按地区、行业、项目分类、采购分类、采购单位、中标单位、供应商、企业名称、标的物、项目金额、发布,8,,,26918,0.672
82,cybersec-learning,skillhub-cn,,,,,single,"网络安全与SRC漏洞掘金实战技能。融合「系统学习路径」与「SRC实战掘金」双模式： ①学习模式=法律→基础→工具→靶场→攻防→就业全流程； ②实战模式=直接指导在腾讯TSRC、阿里ASRC、百度BSRC等平台挖掘高价值漏洞变现。 当用户提出以下问题时触发： ""我想学网络安全怎么入门""""SRC漏洞怎么挖能赚钱""""渗透测试需要学什么"" ""Web安全漏洞原理是什么""""怎么准备CTF比赛""""护网面试会问什","网络安全与SRC漏洞掘金实战技能。融合「系统学习路径」与「SRC实战掘金」双模式： ①学习模式=法律→基础→工具→靶场→攻防→就业全流程； ②实战模式=直接指导在腾讯TSRC、阿里ASRC、百度BSRC等平台挖掘高价值漏洞变现。 当用户提出以下问题时触发： ""我想学网络安全怎么入门""""SRC漏洞怎么挖能赚钱""""渗透测试需要学什么"" ""Web安全漏洞原理是什么""""怎么准备CTF比赛""""护网面试会问什",28,,,26580,0.67
83,lingyi-forbidden-word-detect-optimize,skillhub-cn,零一裂变（深圳）科技有限公司,,,,single,【零一数科·出品】违禁词检测+优化（付费版）。把一份待发布文案按「法规合规层→平台规则层→内容质量层」三层结构做发布前质检，逐条问题用三栏对照（违规原句位置→违反条款→合规改法建议）+风险分级，给质检结论与修改记录。适用于违禁词检测+优化、内容审核、违禁词检测、发布前合规检查、新媒体文案合规、广告法自查、平台限流词排查。,【零一数科·出品】违禁词检测+优化（付费版）。把一份待发布文案按「法规合规层→平台规则层→内容质量层」三层结构做发布前质检，逐条问题用三栏对照（违规原句位置→违反条款→合规改法建议）+风险分级，给质检结论与修改记录。适用于违禁词检测+优化、内容审核、违禁词检测、发布前合规检查、新媒体文案合规、广告法自查、平台限流词排查。,28,,,25379,0.655
84,gongwenxiezuo,skillhub-cn,北京达维时代科技有限公司,,,,single,面向机关、企事业单位、学校与新闻机构的中文公文与正式材料写作助手。用于通知、请示、报告、函、复函、批复、会议纪要、通报、通告、公告、意见、方案、总结、管理办法、汇报材料、发言稿、讲话稿、调研报告、经验材料、申请、说明、公示、采购公告、新闻消息、新闻评论等文种的起草、改写、润色、扩写、压缩、结构调整、语气统一与内容审查；支持按 GB/T 9704-2012 生成普通 Word 与红头文件。无外部接口,面向机关、企事业单位、学校与新闻机构的中文公文与正式材料写作助手。用于通知、请示、报告、函、复函、批复、会议纪要、通报、通告、公告、意见、方案、总结、管理办法、汇报材料、发言稿、讲话稿、调研报告、经验材料、申请、说明、公示、采购公告、新闻消息、新闻评论等文种的起草、改写、润色、扩写、压缩、结构调整、语气统一与内容审查；支持按 GB/T 9704-2012 生成普通 Word 与红头文件。无外部接口,15,,,25074,0.646
85,stock-theme-radar,skillhub-cn,上海劳希科技有限公司,,,,single,输入一个题材名称或一条新闻/事件/截图，自动识别模式并输出结构化结果：给题材出「追踪卡」（定义/驱动/关联标的/来源/动态/建议），给事件出「映射表」（事件→题材→个股，带关联概率、时间维度与证据强度）。全程区分硬逻辑与题材炒作，覆盖 A 股，支持港股/美股题材。所有关键事实标注来源类型，不臆造数据，不构成投资建议。,输入一个题材名称或一条新闻/事件/截图，自动识别模式并输出结构化结果：给题材出「追踪卡」（定义/驱动/关联标的/来源/动态/建议），给事件出「映射表」（事件→题材→个股，带关联概率、时间维度与证据强度）。全程区分硬逻辑与题材炒作，覆盖 A 股，支持港股/美股题材。所有关键事实标注来源类型，不臆造数据，不构成投资建议。,23,,,24998,0.644
86,is-this-photo-real,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/is-this-photo-real,single,,,23,58155,,,0.631
87,investigate-without-getting-made,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/investigate-without-getting-made,single,,,23,58076,,,0.63
88,zhongguozhuanli-zhuanxiecailiaojiedushenchazhengce,skillhub-cn,北京达维时代科技有限公司,,,,single,交底书撰写、软件著作权材料、专利通俗解读、多Agent并行审查、审查答复RAG、政策动向嗅探，组成完整专利工作链。当用户需要写专利交底书、申请软著、读懂专利、审查专利申请文件、答复审查意见、追踪政策动向时使用。,交底书撰写、软件著作权材料、专利通俗解读、多Agent并行审查、审查答复RAG、政策动向嗅探，组成完整专利工作链。当用户需要写专利交底书、申请软著、读懂专利、审查专利申请文件、答复审查意见、追踪政策动向时使用。,21,,,23888,0.628
89,what-leaked-about-you,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/what-leaked-about-you,single,,,23,57660,,,0.627
90,lingyi-live-script-creation,skillhub-cn,零一裂变（深圳）科技有限公司,,,,single,【零一数科·出品】直播脚本创作（免费版）。从带货品类/主题产出一整套可落地执行的直播脚本四件套——整场节奏脚本表、单品讲解话术表、话术分类库、合规约束清单。适用于直播脚本创作、带货话术、直播流程设计、直播间互动设计、逼单话术、主播口播稿、直播脚本模板。,【零一数科·出品】直播脚本创作（免费版）。从带货品类/主题产出一整套可落地执行的直播脚本四件套——整场节奏脚本表、单品讲解话术表、话术分类库、合规约束清单。适用于直播脚本创作、带货话术、直播流程设计、直播间互动设计、逼单话术、主播口播稿、直播脚本模板。,28,,,23563,0.624
91,lingyi-user-persona-and-crowd-insight,skillhub-cn,零一裂变（深圳）科技有限公司,,,,single,【零一数科·出品】用户画像与人群洞察 / User Persona & Crowd Insight（免费版）。盘点数据与画像就绪度，设计标签体系、分群模型、代表性画像与人群洞察，产出可被推荐/营销/内容/产品复用的画像资产及洞察→运营动作回路。适用于用户画像、人群洞察、标签体系、用户分群、精准营销前人群定义、画像落地。,【零一数科·出品】用户画像与人群洞察 / User Persona & Crowd Insight（免费版）。盘点数据与画像就绪度，设计标签体系、分群模型、代表性画像与人群洞察，产出可被推荐/营销/内容/产品复用的画像资产及洞察→运营动作回路。适用于用户画像、人群洞察、标签体系、用户分群、精准营销前人群定义、画像落地。,28,,,23512,0.623
92,lingyi-wx-video-script-creator-ultra,skillhub-cn,零一裂变（深圳）科技有限公司,,,,single,【零一数科·出品】视频号爆款文案生成。一条链接二创脚本，丢进爆款视频号链接即以此骨架改写成你的视频脚本，或按方向/目的/商品原创多条视频脚本（含分段表、脚本全文、六维质检评分）。,【零一数科·出品】视频号爆款文案生成。一条链接二创脚本，丢进爆款视频号链接即以此骨架改写成你的视频脚本，或按方向/目的/商品原创多条视频脚本（含分段表、脚本全文、六维质检评分）。,28,,,23356,0.622
93,adaptive-presentation-studio,skillhub-cn,,,,,single,当用户上传 Word、Excel、CSV、PDF、PPT、Markdown、TXT、JSON 或图片，并表达“做成PPT、整理成汇报、帮我讲清楚、做个开会用的版本、把附件排成好看的页、制作方案/课件/提案/总结/复盘/分析”等明确或模糊意图时使用。本技能适用于任意办公资料，不限于数据分析；会理解资料、受众与目的，动态规划叙事、视觉风格、页面类型、版式、配色、字体、图片、表格和图表，避免单一模板感，,用户上传资料后，技能会自动执行： 识别 Excel、CSV、Word、PDF、PPT、TXT、Markdown、JSON 和图片。 统计样本量、合计、均值、中位数、最大值、最小值、标准差和缺失率。 分析趋势、分类结构、目标对比、Top/Bottom、相关性和异常值。 自动选择折线图、条形图、饼图、散点图或分布图。 提炼执行摘要、关键发现、数据限制和行动建议。 生成层次清晰的 16:9 PowerP,9,,,23284,0.62
94,find-the-original-image,skills.sh,useosint,useosint/skills,,https://www.skills.sh/useosint/skills/find-the-original-image,single,,,23,56424,,,0.62
95,thesis-writing-companion,skillhub-cn,上海劳希科技有限公司,,,,single,论文写作全流程助手。覆盖从选题、开题、文献综述、研究方法、写作、修改润色、查重与 AIGC 检测、答辩到发表的完整论文生命周期；支持多语言（中文 / English / 日本語 / 한국어 / Français / Deutsch / Español / Português / Русский / العربية / Italiano）与 36 个学科，零配置、无需任何 外部密钥或付费接口 即可使,论文写作全流程助手。覆盖从选题、开题、文献综述、研究方法、写作、修改润色、查重与 AIGC 检测、答辩到发表的完整论文生命周期；支持多语言（中文 / English / 日本語 / 한국어 / Français / Deutsch / Español / Português / Русский / العربية / Italiano）与 36 个学科，零配置、无需任何 外部密钥或付费接口 即可使,22,,,23236,0.618
96,public-document-layout-master,skillhub-cn,北京达维时代科技有限公司,,,,single,面向党政机关及政务办公场景的公文智能排版 Skill。支持新建、重排、校验、修复 DOCX，覆盖标准公文、红头文件、信函、命令、纪要、通知、请示、报告、函、批复、通报、决定、意见、公告、通告、议案以及汇报材料、讲话材料、会议材料等多种场景；自动识别内容层级、保留表格与图片、按版式配置生成 Word，并在输出前执行版面与结构质量检查。,面向党政机关及政务办公场景的公文智能排版 Skill。支持新建、重排、校验、修复 DOCX，覆盖标准公文、红头文件、信函、命令、纪要、通知、请示、报告、函、批复、通报、决定、意见、公告、通告、议案以及汇报材料、讲话材料、会议材料等多种场景；自动识别内容层级、保留表格与图片、按版式配置生成 Word，并在输出前执行版面与结构质量检查。,13,,,22665,0.609
97,foshan-university-enrollment-guide,skillhub-cn,,,,,single,佛山大学（佛大 / FOSU / 佛山科学技术学院）新生入学一站式指南。当用户提问涉及「佛山大学入学」「佛大新生」「新生报到」「报到流程」「报到需要带什么」「佛大宿舍」「佛大食堂」「佛大选课」「查课表」「课表查询」「一百网」「教务系统」「校园卡」「校园网」「VPN」「学费」「助学贷款」「绿色通道」「转专业」「军训」「佛山大学怎么去」「仙溪校区」「江湾校区」「河滨校区」「新生攻略」等关键词，或任何佛,佛山大学（佛大 / FOSU / 佛山科学技术学院）新生入学一站式指南。当用户提问涉及「佛山大学入学」「佛大新生」「新生报到」「报到流程」「报到需要带什么」「佛大宿舍」「佛大食堂」「佛大选课」「查课表」「课表查询」「一百网」「教务系统」「校园卡」「校园网」「VPN」「学费」「助学贷款」「绿色通道」「转专业」「军训」「佛山大学怎么去」「仙溪校区」「江湾校区」「河滨校区」「新生攻略」等关键词，或任何佛,7,,,22602,0.607
98,doc-snapshot,skillhub-cn,,,,,single,"文档版本快照管理，为非技术用户提供目录级版本控制。AI 每完成一轮文档修改（PRD、需求文档、方案等）后自动保存带版本号的快照；支持列出版本历史、秒级回退到任意版本、对比两版差异。当用户提到""存个版本、保存快照、版本号、回到第几版、回退、撤销修改、版本历史""时使用；AI 完成任何一轮文档修改后应主动使用。适用于 macOS 与 Windows，零依赖。",文档版本快照管理，为非技术用户提供目录级版本控制。AI 每完成一轮文档修改（PRD、需求文档、方案等）后自动保存带版本号，可立即切换版本不用等待,5,,,22310,0.599
99,lingyi-wecom-ops-plan-generator,skillhub-cn,零一裂变（深圳）科技有限公司,,,,single,【零一数科·出品】企微运营方案生成（免费版）。把企微分层客户翻译成符合官方频次/合规约束的触达动作，产出分人群触点编排矩阵、话术填充表、频次排程表、合规折叠校验清单四件套。适用于企微1v1私聊触达SOP、朋友圈分人群发、群发精准触达、触达动作落版、企微频次额度分配、防折叠防封号。免登录免 Key、纯本地方法论产出。,【零一数科·出品】企微运营方案生成（免费版）。把企微分层客户翻译成符合官方频次/合规约束的触达动作，产出分人群触点编排矩阵、话术填充表、频次排程表、合规折叠校验清单四件套。适用于企微1v1私聊触达SOP、朋友圈分人群发、群发精准触达、触达动作落版、企微频次额度分配、防折叠防封号。免登录免 Key、纯本地方法论产出。,28,,,22299,0.598
100,lingyi-one-click-rewrite-multi-publish,skillhub-cn,零一裂变（深圳）科技有限公司,,,,single,【零一数科·出品】一键改稿多平台分发（免费版）。面向新媒体运营与内容编辑，把一篇原稿按四平台调性差异化改写为可直接发布的分版本，并做合规自检（导流容忍度/违禁词/篇幅）。,【零一数科·出品】一键改稿多平台分发（免费版）。面向新媒体运营与内容编辑，把一篇原稿按四平台调性差异化改写为可直接发布的分版本，并做合规自检（导流容忍度/违禁词/篇幅）。,28,,,22280,0.597
